"siteid","collectionunitid","sampleid","datasetid","analysisunitid","geochronid","geochrontypeid","agetypeid","age","errorolder","erroryounger","infinite","delta13c","labnumber","materialdated","notes","depenvtid","sitename","rejected"
32455,44096,675248,60694,526599,51513,"Carbon-14","Radiocarbon years BP",740,60,60,FALSE,NA,"Beta-61589","Charcoal",NA,109,"Duhme Cave",FALSE
32455,44096,675249,60694,526602,51514,"Carbon-14","Radiocarbon years BP",2110,60,60,FALSE,NA,"CAMS-6510","Charcoal",NA,109,"Duhme Cave",FALSE
32455,44096,675250,60694,526603,51515,"Carbon-14","Radiocarbon years BP",21780,240,240,FALSE,NA,"CAMS-3815","Collagen from a porcupine femur",NA,109,"Duhme Cave",FALSE
32456,44103,675274,60708,526614,51529,"Carbon-14","Radiocarbon years BP",5500,190,190,FALSE,NA,"A-3169","Agave lechuguilla leaf",NA,9,"Baby Vulture Den",FALSE
32456,44103,675277,60708,526611,51531,"Carbon-14","Radiocarbon years BP",26430,4600,4600,FALSE,NA,"A-3138","Juniperus twigs",NA,9,"Baby Vulture Den",FALSE
32456,44103,675275,60708,526612,51530,"Carbon-14","Radiocarbon years BP",19600,800,800,FALSE,NA,"A-3133","Juniperus twigs",NA,9,"Baby Vulture Den",FALSE
32456,44103,675276,60708,526613,51528,"Carbon-14","Radiocarbon years BP",600,140,140,FALSE,NA,"A-2962","Midden debris",NA,9,"Baby Vulture Den",FALSE
32456,44103,675278,60708,526610,51532,"Carbon-14","Radiocarbon years BP",5560,120,120,FALSE,NA,"A-4250","Midden debris",NA,9,"Baby Vulture Den",FALSE
32457,44104,675284,60710,526616,51534,"Carbon-14","Radiocarbon years BP",16220,400,400,FALSE,NA,"A-2982","Juniperus twigs",NA,9,"Ernst Tinaja",FALSE
32457,44104,675285,60710,526615,51533,"Carbon-14","Radiocarbon years BP",18760,500,500,FALSE,NA,"A-2978","Neotoma fecal pellets",NA,9,"Ernst Tinaja",FALSE
32458,44105,675288,60712,526617,51535,"Carbon-14","Radiocarbon years BP",15000,440,440,FALSE,NA,"WK-175","Juniperus twigs",NA,9,"Terlingua",FALSE
32459,44106,675290,60714,526619,51537,"Carbon-14","Radiocarbon years BP",2180,90,90,FALSE,NA,"A-4136","Neotoma fecal pellets",NA,9,"Cañon de la Fragua",FALSE
32459,44106,675291,60714,526618,51536,"Carbon-14","Radiocarbon years BP",12380,260,260,FALSE,NA,"A-4137","Juniperus twigs",NA,9,"Cañon de la Fragua",FALSE
32459,44106,675292,60714,526620,51538,"Carbon-14","Radiocarbon years BP",1600,170,170,FALSE,NA,"A-4135","Neotoma fecal pellets",NA,9,"Cañon de la Fragua",FALSE
32460,44107,675297,60716,526622,51539,"Carbon-14","Radiocarbon years BP",3500,100,100,FALSE,NA,"A-4149","Neotoma fecal pellets",NA,9,"Puerto de Ventanillas",FALSE
32460,44107,675296,60716,526621,51540,"Carbon-14","Radiocarbon years BP",5000,90,90,FALSE,NA,"A-4162","Neotoma fecal pellets",NA,9,"Puerto de Ventanillas",FALSE
32759,44444,675774,61063,527079,51575,"Carbon-14","Radiocarbon years BP",7700,180,180,FALSE,NA,"A-4126","Midden debris",NA,9,"Sierra de la Misericordia",FALSE
32759,44444,675773,61063,527078,51574,"Carbon-14","Radiocarbon years BP",820,70,70,FALSE,NA,"A-4145","Erethizon dorsatum pellets",NA,9,"Sierra de la Misericordia",FALSE
32759,44444,675775,61063,527080,51576,"Carbon-14","Radiocarbon years BP",7700,210,210,FALSE,NA,"A-4142","Midden debris",NA,9,"Sierra de la Misericordia",FALSE
32759,44444,675776,61063,527081,51577,"Carbon-14","Radiocarbon years BP",780,90,90,FALSE,NA,"A-4122","Erethizon dorsatum pellets",NA,9,"Sierra de la Misericordia",FALSE
32760,44445,675784,61065,527085,51580,"Carbon-14","Radiocarbon years BP",24050,770,770,FALSE,NA,"A-2958","Juniperus twigs",NA,9,"Tunnel View",FALSE
32760,44445,675793,61065,527085,51581,"Carbon-14","Radiocarbon years BP",24050,770,770,FALSE,NA,"A-3126","Opuntia phaeacantha seeds",NA,9,"Tunnel View",FALSE
32760,44445,675785,61065,527089,51590,"Carbon-14","Radiocarbon years BP",9870,150,150,FALSE,NA,"A-4237","Neotoma fecal pellets",NA,9,"Tunnel View",FALSE
32760,44445,675786,61065,527088,51591,"Carbon-14","Radiocarbon years BP",10500,190,190,FALSE,NA,"A-4248","Midden debris",NA,9,"Tunnel View",FALSE
32760,44445,675787,61065,527093,51585,"Carbon-14","Radiocarbon years BP",30000,2750,2750,FALSE,NA,"A-4247","Midden debris",NA,9,"Tunnel View",FALSE
32760,44445,675788,61065,527092,51582,"Carbon-14","Radiocarbon years BP",8980,130,130,FALSE,NA,"A-2936","Lycium puberulum seeds",NA,9,"Tunnel View",FALSE
32760,44445,675795,61065,527092,51584,"Carbon-14","Radiocarbon years BP",8980,130,130,FALSE,NA,"A-3128","Opuntia phaeacantha seeds",NA,9,"Tunnel View",FALSE
32760,44445,675789,61065,527090,51589,"Carbon-14","Radiocarbon years BP",44900,NA,NA,TRUE,NA,"AA-1672","Juniperus twigs",NA,9,"Tunnel View",FALSE
32760,44445,675790,61065,527091,51583,"Carbon-14","Radiocarbon years BP",15060,450,450,FALSE,NA,"A-2938","Juniperus twigs",NA,9,"Tunnel View",FALSE
32760,44445,675792,61065,527087,51588,"Carbon-14","Radiocarbon years BP",11800,250,250,FALSE,NA,"A-4232","Neotoma fecal pellets",NA,9,"Tunnel View",FALSE
32760,44445,675791,61065,527094,51587,"Carbon-14","Radiocarbon years BP",19960,700,700,FALSE,NA,"A-3286","Juniperus twigs",NA,9,"Tunnel View",FALSE
32760,44445,675794,61065,527086,51586,"Carbon-14","Radiocarbon years BP",43000,2100,2100,FALSE,NA,"AA-1671","Juniperus twigs",NA,9,"Tunnel View",FALSE
32764,44451,675831,61076,527108,51608,"Carbon-14","Radiocarbon years BP",11500,800,800,FALSE,NA,NA,NA,NA,1,"Berger Bluff [41GD30A]",FALSE
32765,44452,675839,61078,527111,51610,"Carbon-14","Radiocarbon years BP",2490,50,50,FALSE,NA,"TO-692","Marmota tibia",NA,109,"Clayoquot Plateau (Marmot Cave)",FALSE
32765,44452,675838,61078,527111,51609,"Carbon-14","Radiocarbon years BP",2630,50,50,FALSE,NA,"TO-1224","Marmota femur",NA,109,"Clayoquot Plateau (Marmot Cave)",FALSE
32766,44453,675842,61080,527112,51612,"Carbon-14","Radiocarbon years BP",1070,60,60,FALSE,NA,"TO-4267","Marmota femur",NA,115,"Limestone Mountain",FALSE
32766,44453,675841,61080,527112,51611,"Carbon-14","Radiocarbon years BP",1030,60,60,FALSE,NA,"TO-4266","Marmota femur",NA,115,"Limestone Mountain",FALSE
32767,44454,675845,61082,527113,51615,"Carbon-14","Radiocarbon years BP",920,50,50,FALSE,NA,"TO-3563","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32767,44454,675847,61082,527113,51614,"Carbon-14","Radiocarbon years BP",990,50,50,FALSE,NA,"TO-3564","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32767,44454,675844,61082,527113,51613,"Carbon-14","Radiocarbon years BP",890,50,50,FALSE,NA,"TO-3562","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32767,44454,675846,61082,527113,51618,"Carbon-14","Radiocarbon years BP",850,50,50,FALSE,NA,"TO-3565","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32767,44454,675848,61082,527113,51617,"Carbon-14","Radiocarbon years BP",970,90,90,FALSE,NA,"TO-3567","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32767,44454,675849,61082,527113,51616,"Carbon-14","Radiocarbon years BP",890,50,50,FALSE,NA,"TO-3566","Marmota femur",NA,115,"Mariner Mountain (Mariner Cave)",FALSE
32768,44455,675851,61084,527114,51619,"Carbon-14","Radiocarbon years BP",830,60,60,FALSE,NA,"TO-4265","Marmota mandible",NA,115,"Golden Hinde",FALSE
32769,44456,675854,61086,527115,51621,"Carbon-14","Radiocarbon years BP",350,40,40,FALSE,NA,"unknown","Zea mays",NA,19,"Bohannon [VT-GI-0026]",FALSE
32769,44456,675853,61086,527115,51620,"Carbon-14","Radiocarbon years BP",700,60,60,FALSE,NA,"BETA-154528","Charcoal",NA,19,"Bohannon [VT-GI-0026]",FALSE
32769,44456,675855,61086,527115,51623,"Carbon-14","Radiocarbon years BP",440,40,40,FALSE,NA,"BETA-232279","Charred material",NA,19,"Bohannon [VT-GI-0026]",FALSE
32769,44456,675856,61086,527115,51622,"Carbon-14","Radiocarbon years BP",250,70,70,FALSE,NA,"unknown","Charcoal",NA,19,"Bohannon [VT-GI-0026]",FALSE
32769,44456,675857,61086,527115,51624,"Carbon-14","Radiocarbon years BP",330,40,40,FALSE,NA,"unknown","Zea mays",NA,19,"Bohannon [VT-GI-0026]",FALSE
32769,44456,675858,61086,527115,51625,"Carbon-14","Radiocarbon years BP",100,40,40,FALSE,NA,"BETA-232283","Charred material",NA,19,"Bohannon [VT-GI-0026]",FALSE
32770,44457,675861,61088,527116,51627,"Carbon-14","Radiocarbon years BP",2740,90,90,FALSE,NA,"BETA-34077","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675862,61088,527116,51628,"Carbon-14","Radiocarbon years BP",2320,90,90,FALSE,NA,"BETA-34080","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675864,61088,527116,51630,"Carbon-14","Radiocarbon years BP",1670,80,80,FALSE,NA,"BETA-27422","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675866,61088,527116,51632,"Carbon-14","Radiocarbon years BP",1330,110,110,FALSE,NA,"BETA-34075","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675860,61088,527116,51626,"Carbon-14","Radiocarbon years BP",2860,110,110,FALSE,NA,"BETA-34081","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675863,61088,527116,51629,"Carbon-14","Radiocarbon years BP",2180,60,60,FALSE,NA,"BETA-34078","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675865,61088,527116,51631,"Carbon-14","Radiocarbon years BP",1630,130,130,FALSE,NA,"BETA-34074","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675867,61088,527116,51637,"Carbon-14","Radiocarbon years BP",2590,60,60,FALSE,NA,"BETA-27421","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675869,61088,527116,51638,"Carbon-14","Radiocarbon years BP",2450,110,110,FALSE,NA,"BETA-34072","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675868,61088,527116,51634,"Carbon-14","Radiocarbon years BP",2670,100,100,FALSE,NA,"BETA-34076","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675870,61088,527116,51639,"Carbon-14","Radiocarbon years BP",2580,90,90,FALSE,NA,"BETA-34083","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675871,61088,527116,51636,"Carbon-14","Radiocarbon years BP",2460,90,90,FALSE,NA,"BETA-34079","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675872,61088,527116,51633,"Carbon-14","Radiocarbon years BP",2500,50,50,FALSE,NA,"BETA-27423","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675873,61088,527116,51640,"Carbon-14","Radiocarbon years BP",2560,170,170,FALSE,NA,"BETA-34082","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32770,44457,675874,61088,527116,51635,"Carbon-14","Radiocarbon years BP",2580,120,120,FALSE,NA,"BETA-34073","Charcoal",NA,103,"Canaan Bridge [VT-ES-0002]",FALSE
32772,44459,675877,61091,527118,51642,"Carbon-14","Radiocarbon years BP",580,70,70,FALSE,NA,"BETA-156909","Wood charcoal",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675879,61091,527118,51644,"Carbon-14","Radiocarbon years BP",3640,40,40,FALSE,NA,"BETA-205050","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675881,61091,527118,51646,"Carbon-14","Radiocarbon years BP",4020,100,100,FALSE,NA,"BETA-203380","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675883,61091,527118,51648,"Carbon-14","Radiocarbon years BP",4220,40,40,FALSE,NA,"BETA-205049","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675885,61091,527118,51650,"Carbon-14","Radiocarbon years BP",4800,40,40,FALSE,NA,"BETA-203309","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675876,61091,527118,51641,"Carbon-14","Radiocarbon years BP",410,40,40,FALSE,NA,"BETA-156908","Combination of butternut, wood, and bark",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675878,61091,527118,51643,"Carbon-14","Radiocarbon years BP",3010,50,50,FALSE,NA,"BETA-203302","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675880,61091,527118,51645,"Carbon-14","Radiocarbon years BP",3870,70,70,FALSE,NA,"BETA-203379","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675882,61091,527118,51647,"Carbon-14","Radiocarbon years BP",4040,80,80,FALSE,NA,"BETA-203310","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675884,61091,527118,51649,"Carbon-14","Radiocarbon years BP",4250,40,40,FALSE,NA,"BETA-203308","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675886,61091,527118,51651,"Carbon-14","Radiocarbon years BP",720,60,60,FALSE,NA,"BETA-203304","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675887,61091,527118,51655,"Carbon-14","Radiocarbon years BP",620,50,50,FALSE,NA,"BETA-156911","Hickory Wood.",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675888,61091,527118,51654,"Carbon-14","Radiocarbon years BP",1690,70,70,FALSE,NA,"BETA-203307","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675891,61091,527118,51652,"Carbon-14","Radiocarbon years BP",780,50,50,FALSE,NA,"BETA-203305","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675892,61091,527118,51653,"Carbon-14","Radiocarbon years BP",900,70,70,FALSE,NA,"BETA-203306","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675893,61091,527118,51657,"Carbon-14","Radiocarbon years BP",930,70,70,FALSE,NA,"BETA-203303","Charred material",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675889,61091,527118,51656,"Carbon-14","Radiocarbon years BP",1570,40,40,FALSE,NA,"BETA-157549","Beechwood",NA,103,"Headquarters [VT-FR-0318]",FALSE
32772,44459,675890,61091,527118,51658,"Carbon-14","Radiocarbon years BP",590,40,40,FALSE,NA,"BETA-156907","Maize",NA,103,"Headquarters [VT-FR-0318]",FALSE
32773,44460,675896,61093,527119,51660,"Carbon-14","Radiocarbon years BP",810,50,50,FALSE,NA,"BETA-82345","Charcoal",NA,207,"Jonesville Bridge [VT-CH-0619]",FALSE
32773,44460,675895,61093,527119,51659,"Carbon-14","Radiocarbon years BP",1550,70,70,FALSE,NA,"BETA-82348","Charcoal",NA,207,"Jonesville Bridge [VT-CH-0619]",FALSE
32773,44460,675897,61093,527119,51662,"Carbon-14","Radiocarbon years BP",470,60,60,FALSE,NA,"BETA-82347","Charcoal",NA,207,"Jonesville Bridge [VT-CH-0619]",FALSE
32773,44460,675898,61093,527119,51661,"Carbon-14","Radiocarbon years BP",250,60,60,FALSE,NA,"BETA-82346","Charcoal",NA,207,"Jonesville Bridge [VT-CH-0619]",FALSE
32774,44461,675901,61095,527120,51663,"Carbon-14","Radiocarbon years BP",810,125,125,FALSE,NA,"GX-6168","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675900,61095,527120,51664,"Carbon-14","Radiocarbon years BP",705,115,115,FALSE,NA,"GX-6169","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675911,61095,527120,51674,"Carbon-14","Radiocarbon years BP",1100,135,135,FALSE,NA,"GX-6171","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675912,61095,527120,51678,"Carbon-14","Radiocarbon years BP",885,130,130,FALSE,NA,"GX-6173","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675914,61095,527120,51675,"Carbon-14","Radiocarbon years BP",1050,125,125,FALSE,NA,"GX-6174","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675902,61095,527121,51665,"Carbon-14","Radiocarbon years BP",1295,150,150,FALSE,NA,"GX-6172","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675913,61095,527121,51680,"Carbon-14","Radiocarbon years BP",995,140,140,FALSE,NA,"GX-6170","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675910,61095,527121,51676,"Carbon-14","Radiocarbon years BP",1225,135,135,FALSE,NA,"GX-6175","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675915,61095,527121,51677,"Carbon-14","Radiocarbon years BP",265,120,120,FALSE,NA,"GX-6167","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675916,61095,527121,51673,"Carbon-14","Radiocarbon years BP",1200,130,130,FALSE,NA,"GX-6046","Burned nut-shell ",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675917,61095,527121,51679,"Carbon-14","Radiocarbon years BP",660,130,130,FALSE,NA,"GX-6047","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675904,61095,527122,51667,"Carbon-14","Radiocarbon years BP",1130,150,150,FALSE,NA,"GX-6045","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675906,61095,527122,51669,"Carbon-14","Radiocarbon years BP",1790,130,130,FALSE,NA,"GX-6043","Burned nut-shell",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675903,61095,527122,51666,"Carbon-14","Radiocarbon years BP",310,125,125,FALSE,NA,"GX-6044","Burned nut-shell/charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675905,61095,527122,51668,"Carbon-14","Radiocarbon years BP",1780,155,155,FALSE,NA,"GX-6042","Burned nut-shell",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675908,61095,527125,51671,"Carbon-14","Radiocarbon years BP",4260,235,235,FALSE,NA,"GX-6049","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675907,61095,527123,51670,"Carbon-14","Radiocarbon years BP",3450,175,175,FALSE,NA,"GX-6048","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32774,44461,675909,61095,527124,51672,"Carbon-14","Radiocarbon years BP",2350,135,135,FALSE,NA,"GX-6176","Charcoal",NA,207,"Winooski [VT-CH-0046]",FALSE
32843,44557,677653,61231,528757,51805,"Carbon-14","Radiocarbon years BP",300,40,40,FALSE,NA,"CAMS-20350","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677649,61231,528757,51806,"Carbon-14","Radiocarbon years BP",550,60,60,FALSE,NA,"CAMS-20351","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677650,61231,528758,51802,"Carbon-14","Radiocarbon years BP",960,60,60,FALSE,NA,"Beta-23031","Charcoal",NA,109,"Lamar Cave",FALSE
32843,44557,677654,61231,528745,51808,"Carbon-14","Radiocarbon years BP",80,110,110,FALSE,NA,"Beta-24418","Wood",NA,109,"Lamar Cave",FALSE
32843,44557,677637,61231,528745,51792,"Carbon-14","Radiocarbon years BP",0,NA,NA,FALSE,NA,"CAMS-20348","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677638,61231,528745,51793,"Carbon-14","Radiocarbon years BP",0,NA,NA,FALSE,NA,"CAMS-20349","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677640,61231,528748,51795,"Carbon-14","Radiocarbon years BP",850,60,60,FALSE,NA,"CAMS-20346","Microtus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677639,61231,528748,51794,"Carbon-14","Radiocarbon years BP",520,50,50,FALSE,NA,"CAMS-20354","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677641,61231,528748,51796,"Carbon-14","Radiocarbon years BP",1110,60,60,FALSE,NA,"CAMS-20355","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677642,61231,528749,51797,"Carbon-14","Radiocarbon years BP",1370,70,70,FALSE,NA,"Beta-63870","Charcoal",NA,109,"Lamar Cave",FALSE
32843,44557,677643,61231,528749,51798,"Carbon-14","Radiocarbon years BP",1670,80,80,FALSE,NA,"Beta-63871","Charcoal",NA,109,"Lamar Cave",FALSE
32843,44557,677644,61231,528752,51799,"Carbon-14","Radiocarbon years BP",2030,50,50,FALSE,NA,"CAMS-20357","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677646,61231,528752,51801,"Carbon-14","Radiocarbon years BP",2860,70,70,FALSE,NA,"CAMS-20356","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677645,61231,528752,51800,"Carbon-14","Radiocarbon years BP",2340,60,60,FALSE,NA,"CAMS-20347","Microtus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677648,61231,528755,51809,"Carbon-14","Radiocarbon years BP",550,50,50,FALSE,NA,"CAMS-20353","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677651,61231,528755,51803,"Carbon-14","Radiocarbon years BP",280,50,50,FALSE,NA,"CAMS-20352","Spermophilus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677652,61231,528755,51807,"Carbon-14","Radiocarbon years BP",1120,60,60,FALSE,NA,"CAMS-20345","Microtus ramus",NA,109,"Lamar Cave",FALSE
32843,44557,677647,61231,528755,51804,"Carbon-14","Radiocarbon years BP",1695,60,60,FALSE,NA,"Beta-30016","Charcoal",NA,109,"Lamar Cave",FALSE
32844,44558,677671,61233,528759,51810,"Carbon-14","Radiocarbon years BP",5292,25,25,FALSE,NA,"UOC-5076","Ovis canadensis",NA,109,"Brazeau Cave",FALSE
32845,44559,677673,61235,528760,51811,"Carbon-14","Radiocarbon years BP",3670,26,26,FALSE,NA,"UOC-11442","Lynx bone",NA,109," Goat’s Nest Cave",FALSE
32847,44561,677677,61239,528762,51815,"Carbon-14","Radiocarbon years BP",750,30,30,FALSE,NA," Beta-372154","Neotoma dung",NA,109,"Ice Trap Cave",FALSE
32847,44561,677678,61239,528762,51813,"Carbon-14","Radiocarbon years BP",1210,30,30,FALSE,NA,"Beta-402667","Neotoma dung",NA,109,"Ice Trap Cave",FALSE
32847,44561,677680,61239,528762,51816,"Carbon-14","Radiocarbon years BP",4620,30,30,FALSE,NA,"Beta-330608","Neotoma dung",NA,109,"Ice Trap Cave",FALSE
32847,44561,677681,61239,528762,51818,"Carbon-14","Radiocarbon years BP",2960,30,30,FALSE,NA,"Beta-339352","Bone collagen",NA,109,"Ice Trap Cave",FALSE
32847,44561,677682,61239,528762,51819,"Carbon-14","Radiocarbon years BP",9560,40,40,FALSE,NA," Beta-313509","Neotoma dung",NA,109,"Ice Trap Cave",FALSE
32847,44561,677683,61239,528762,51817,"Carbon-14","Radiocarbon years BP",9259,42,42,FALSE,NA," UOC-7981","Plant material",NA,109,"Ice Trap Cave",FALSE
32847,44561,677679,61239,528762,51814,"Carbon-14","Radiocarbon years BP",2170,30,30,FALSE,NA,"Beta-396500","Neotoma dung",NA,109,"Ice Trap Cave",FALSE
32848,44562,677686,61241,528763,51821,"Carbon-14","Radiocarbon years BP",2660,30,30,FALSE,NA,"Beta-291718","Charcoal",NA,109,"Disaster Point Cave",FALSE
