ndb.sites.siteid,ndb.sites.sitename,ndb.publications.publicationid,doi,isbn,ndb.publications.citation,ndb.publications.pubtypeid,ndb.collectionunits.collectionunitid,ndb.collectionunits.handle,discovery,ndb.analysisunits.analysisunitid,ndb.analysisunits.analysisunitname,ndb.geochronology.geochronid,ndb.geochronology.labnumber,ndb.geochronology.age,ndb.geochronology.errorolder,ndb.geochronology.erroryounger,ndb.geochronology.infinite,ndb.geochronology.materialdated,taxonname,ndb.variables.taxonid,elementdated,ndb.variables.variableelementid,ndb.repositoryinstitutions.repositoryid,repository,acronym,ndb.specimens.specimennr,ndb.geochronology.depth,ndb.geochronology.notes,ndb.radiocarbon.radiocarbonmethodid,ndb.radiocarbon.d13C,ndb.radiocarbon.d15N,ndb.radiocarbon.C:N,rejected,ndb.geochronology.agetypeid,ndb.geochronology.geochrontypeid,human,validationnotes,geochronologyid,datasetid,sampleid,identifier_check,ndb.datasets.datasetid,geochrondsid_check,ndb.samples.sampleid,valid_geochron
24231,Port au Choix 3,NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.",4,29686,EEBI-2,literature search,284888,EeBi-2,53953,I-4678,3930,130,130,FALSE,bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61519,Valid (existing),681440,Valid
24231,Port au Choix Site [EeBi-2],NA,NA,NA,"Renouf, Miriam A. Priscilla, ed. The cultural landscapes of Port au Choix: Precontact hunter-gatherers of northwestern Newfoundland. Springer Science & Business Media, 2011.",4,29686,EEBI-2,CARD,284888,EeBi-2,53954,I-4380,3230,220,220,FALSE,"plant remains, Betula sp.? bark",Betula,NA,NA,NA,NA,NA,NA,NA,NA,"Locus IV, Burial 2, grave of an infant",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61519,Valid (existing),681441,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53955,Y-1790,4100,80,80,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (added),681442,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53956,Y-1797,3010,80,80,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (existing),681443,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53957,Y-1801,3090,80,80,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (existing),681444,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53958,Y-1800,3050,100,100,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (existing),681445,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53959,Y-1798,3100,140,140,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (existing),681446,Valid
29378,San Lorenzo,NA,10.1126/science.155.3768.1399,NA,NA,NA,40082,LORENZO,literature search,453377,Assemblage,53960,Y-1802,2870,140,140,FALSE,wood charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site aka ""San Lorenzo Tenochtitlán""",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61520,Valid (existing),681447,Valid
29683,Cueva del Texcal,NA,10.1017/S0033822200001235,NA,NA,NA,40571,TEXCAL,literature search,457682,II,53961,IVIC-813,390,70,70,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sq. A-12, Level II",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,56497,Valid (existing),681448,Valid
29683,Cueva del Texcal,NA,10.1017/S0033822200001235,NA,NA,NA,40571,TEXCAL,literature search,457683,III,53962,IVIC-814,580,70,70,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sq. A-12, Level III",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,56497,Valid (existing),681449,Valid
29683,Cueva del Texcal,NA,10.1017/S0033822200001235,NA,NA,NA,40571,TEXCAL,literature search,457683,III,53963,IVIC-815,210,60,60,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sq. CC-17, Level III",2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,56497,Valid (existing),681450,Valid
29683,Cueva del Texcal,NA,10.1017/S0033822200001235,NA,NA,NA,40571,TEXCAL,literature search,457685,VI,53964,IVIC-816,7320,280,280,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sq. A-18, Level VI; very small sample",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,56497,Valid (existing),681451,Valid
29683,Cueva del Texcal,NA,10.1017/S0033822200001235,NA,NA,NA,40571,TEXCAL,literature search,457684,IV,53965,IVIC-818,1980,70,70,FALSE,charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sq. A-19, Level IV",2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,56497,Valid (existing),681452,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53966,UCIAMS 223493,4505,20,20,FALSE,"bone, Otospermophilus",Otospermophilus,NA,NA,NA,83,Los Angeles County Museum,LACM,HC-11584,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681453,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53967,UCIAMS 216760,5925,20,20,FALSE,"bone, Sylvilagus",Sylvilagus,NA,NA,NA,83,Los Angeles County Museum,LACM,HC-11534,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681454,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53968,UCIAMS 223528,6155,25,25,FALSE,"bone, Otospermophilus",Otospermophilus,NA,NA,NA,83,Los Angeles County Museum,LACM,V-4509,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681455,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53969,UCIAMS 212472,9215,25,25,FALSE,"bone, dentary, Canis latrans",Canis latrans,NA,NA,NA,83,Los Angeles County Museum,LACM,HC-57015,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681456,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53970,UCIAMS 212474,10280,25,25,FALSE,"bone, dentary, Canis latrans",Canis latrans,NA,NA,NA,83,Los Angeles County Museum,LACM,HC-57023,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681457,Valid
4865,Rancho La Brea,NA,10.1016/j.palaeo.2019.109383,NA,NA,NA,5915,RLBPT10,researcher contributed,525678,Assemblage,53971,UCIAMS 216761,11105,25,25,FALSE,"bone, Otospermophilus",Otospermophilus,NA,NA,NA,83,Los Angeles County Museum,LACM,HC-11587,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9928,Valid (existing),681458,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80059,Brown sand wedge,53972,AA-1371,9560,180,180,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681459,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80059,Brown sand wedge,53973,AA-1360,10580,100,100,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681460,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53974,AA-1413,8830,120,120,FALSE,Burned bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681461,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,53974,AA-1413,8830,120,120,FALSE,Burned bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681461,Valid (updated)
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53975,AA-1359,9590,120,120,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681462,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53976,AA-1358,10190,130,130,FALSE,Organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681463,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53977,AA-1368,11400,190,190,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681464,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53978,AA-1367,9150,90,90,FALSE,Organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681465,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53979,AA-1366,9890,100,100,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681466,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53980,AA-1365,8230,100,100,FALSE,Organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681467,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53981,A-4700,8639,310,310,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681468,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53982,A-4703,10000,910,910,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681469,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53983,A-4705,9260,320,320,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681470,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53984,A-1372,10250,200,200,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681471,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53984,A-1372,10250,200,200,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681471,Valid (updated)
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53985,Y-2487,7020,180,180,FALSE,Sediment organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681472,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53986,Y-2488,8830,160,160,FALSE,Sediment organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681473,Valid
3536,Blackwater Draw Loc. 1,NA,10.1017/S0033822200011413,NA,NA,NA,4419,BLKWTR1,literature search,80060,Carbonaceous silt,53987,Y-1990,7610,160,160,FALSE,Bison bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681474,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53989,AA-1409,6660,160,160,FALSE,Bone organics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681475,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53990,AA-1361,10640,110,110,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681476,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53991,AA-2261,9950,100,100,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681477,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53992,A-4702,9870,320,320,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681478,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53993,AA-1370,10260,230,230,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681479,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53994,AA-1364,10210,110,110,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681480,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53995,AA-1362,10160,120,120,FALSE,Organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681481,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53995,AA-1362,10740,100,100,FALSE,Organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681481,Valid (updated)
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53997,A-4701,10470,580,580,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681482,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53998,AA-1412,9860,210,210,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681483,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,53999,Y-2489,9400,200,200,FALSE,Sediment organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681484,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,54000,Y-1991,8430,200,200,FALSE,Bison bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681485,Valid
3536,Blackwater Draw Loc. 1,NA,10.1017/S0033822200010560,NA,NA,NA,4419,BLKWTR1,literature search,80061,Diatomite,54001,A-380,10600,320,320,FALSE,Sediment humic acids from A-379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681486,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80062,Gray sand,54002,AA-2263,12790,160,160,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681487,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80062,Gray sand,54003,AA-1374,12330,110,110,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681488,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80062,Gray sand,54004,AA-2262,11810,90,90,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681489,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80062,Gray sand,54005,AA-1375,11380,150,150,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681490,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54006,AA-2258,8730,90,90,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681491,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54007,AA-1642,8230,140,140,FALSE,Burned bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681492,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54008,AA-2259,7850,110,110,FALSE,Humates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681493,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54009,AA-2260,6720,80,80,FALSE,Charcoal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681494,Valid
3536,Blackwater Draw Loc. 1,NA,10.1002/gea.3340100502,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54011,AA-1408,6190,130,130,FALSE,Bone organics,NA,NA,NA,NA,NA,NA,NA,NA,NA,date rejected by author,2,NA,NA,NA,TRUE,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681495,Valid
3536,Blackwater Draw Loc. 1,NA,10.1126/science.125.3254.919,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54012,O-157,4950,150,150,FALSE,Burned bison bone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681496,Valid
3536,Blackwater Draw Loc. 1,NA,10.1016/0033-5894(85)90043-2,NA,NA,NA,4419,BLKWTR1,literature search,80063,Jointed sand,54013,SI-4585,4855,90,90,FALSE,Soil organic residue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9275,Valid (existing),681497,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80100,Level 1,54014,CAMS-12828,3400,70,70,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,r. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279n,"Trench 8, Square 1, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681498,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80101,Level 2,54015,CAMS-12830,4330,60,60,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,l. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279o,"Trench 8, Square 1, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681499,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80101,Level 2,54016,AA-6985,2345,50,50,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate",Neotoma floridana,NA,mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279b,"Trench 8, Square 3, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681500,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80101,Level 2,54017,CAMS-12831,16860,80,80,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,r. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279h,"Trench 8, Square 3, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681501,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80100,Level 1,54018,AA-6984,270,50,50,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate",Neotoma floridana,NA,mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279a,"Trench 8, Square 4, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681502,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4430,PECCARYA,researcher contributed,80100,Level 1,54019,CAMS-12826,33270,430,430,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,l. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279g,"Trench 8, Square 4, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,9282,Valid (existing),681503,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4431,PECCARYAB,researcher contributed,80102,Assemblage,54020,CAMS-12833,9110,70,70,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,r. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279p,"Trench 8, Square 1, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61521,Valid (added),681504,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4431,PECCARYAB,researcher contributed,80102,Assemblage,54021,AA-6986,1695,60,60,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate",Neotoma floridana,NA,mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279c,"Trench 8, Square 5, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61521,Valid (existing),681505,Valid
3546,Peccary Cave,16894,NA,NA,NA,NA,4431,PECCARYAB,researcher contributed,80102,Assemblage,54022,CAMS-12584,34400,790,790,FALSE,"bone, Neotoma floridana, XAD-KOH collagen",Neotoma floridana,NA,l. mandible,NA,210,University of Iowa Geological Repository,SUI,SUI-38279i,"Trench 8, Square 5, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,Valid,61521,Valid (existing),681506,Valid
